case_id,family,source_work,source_case_id,source_file,query_changed_from_archived_record,outcome_changed_from_archived_record,transformation
950021,U2,AgentDyn,banking.InjectionTask4,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950022,U2,AgentDyn,dailylife.InjectionTask8,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950023,U2,AgentDyn,banking.InjectionTask6,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950024,U2,AgentLeak,agentleak_cor_00782,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950025,U2,AgentLAB,goal_drift_v12,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950026,U2,AgentHazard,1047,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950027,U2,AgentDyn,dailylife.InjectionTask4,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950028,U2,AgentDyn,github.InjectionTask5,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950029,U2,AgentDyn,dailylife.InjectionTask1,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950030,U2,AgentDyn,dailylife.InjectionTask4,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950031,U2,AgentDyn,dailylife.InjectionTask5,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950032,U2,AgentDyn,shopping.InjectionTask0,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950033,U2,AgentLAB,STAC,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950034,U2,AgentLAB,goal_drift_v12,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950035,U2,AgentDyn,dailylife.InjectionTask1,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950036,U2,AgentDyn,github.InjectionTask5,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950037,U2,AgentLeak,agentleak_cor_00782,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950038,U2,AgentHazard,1032,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950039,U2,AgentHazard,1047,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950040,U2,AgentLAB,STAC,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950041,U2,AgentDyn,github.InjectionTask4,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950042,U2,AgentLAB,goal_drift_v12,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950043,U2,AgentDyn,dailylife.InjectionTask8,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950044,U2,AgentHazard,1047,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950045,U2,AgentDyn,dailylife.InjectionTask0,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950046,U2,AgentLAB,STAC,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950047,U2,AgentDyn,github.InjectionTask5,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950048,U2,AgentLeak,agentleak_cor_00782,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950049,U2,AgentDyn,banking.InjectionTask6,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950050,U2,AgentDyn,github.InjectionTask6,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950051,U2,AgentHazard,1047,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950052,U2,AgentDyn,dailylife.InjectionTask8,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950053,U2,AgentLAB,goal_drift_v12,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950054,U2,AgentDyn,dailylife.InjectionTask0,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950055,U2,AgentLeak,agentleak_cor_00782,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950056,U2,AgentDyn,github.InjectionTask5,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950057,U2,AgentDyn,dailylife.InjectionTask3,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950058,U2,AgentDyn,github.InjectionTask6,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950059,U2,AgentLAB,goal_drift_v12,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950060,U2,AgentDyn,banking.InjectionTask5,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950061,U2,AgentDyn,shopping.InjectionTask0,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950062,U2,AgentLAB,goal_drift_v12,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950063,U2,AgentDyn,dailylife.InjectionTask5,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
950064,U2,AgentDyn,banking.InjectionTask6,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
